"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Windspitze","Niederschlagsmenge","Niederschlagsform","Sonnenscheindauer","Relative_Feuchte","Max-Temperatur","Min_Temperatur","Min_Temperatur_Boden","Uebernachtungen","Ankuenfte","Aufenthaltsdauer","Schleswig-Holstein.Feiertage","Baden-Wuerttemberg.Ferien","Bayern.Ferien","Berlin.Ferien","Brandenburg.Ferien","Bremen.Ferien","Hamburg.Ferien","Hessen.Ferien","Mecklenburg-Vorpommern.Ferien","Niedersachsen.Ferien","Nordrhein-Westfalen.Ferien","Rheinland-Pfalz.Ferien","Saarland.Ferien","Sachsen.Ferien","Sachsen-Anhalt.Ferien","Schleswig-Holstein.Ferien","Thueringen.Ferien","Wettergruppe","Wochentag","Warenname","Monat","KalenderWoche","Wochenende","Windchill"
2017-03-24,5,228.995269827416,0,0,10.5,7,7.9,0,0,11.483,70.71,12.5,-2.5,-5.3,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Freitag","Kuchen","Mrz","12",0,7.56862550151578
2017-03-25,5,244.607027290376,0,3,9.875,12,9.4,0,0,7.833,82.42,11.8,1.4,-0.3,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Samstag","Kuchen","Mrz","12",1,5.63974427597772
2017-03-26,5,303.304688462581,0,3,9.375,7,4.6,0,0,6.467,87.92,11.1,2,-0.8,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Sonntag","Kuchen","Mrz","12",1,6.12192319295365
2017-03-27,5,178.202716912645,0,0,12.5,11,7.7,0,0,9.65,80.92,15.2,1,0,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trockenereignisse","Montag","Kuchen","Mrz","13",0,9.33446016616234
2017-03-28,5,249.305527280316,0,0,13.875,7,5.4,0.5,4,11.817,72.38,16.8,0.9,-3,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Dienstag","Kuchen","Mrz","13",0,11.9087324272022
2017-03-29,5,193.830407363375,0,8,10,13,12,0.4,4,0.017,87.58,10.6,6.6,3.1,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Mittwoch","Kuchen","Mrz","13",0,5.6336172254789
2017-03-30,5,167.77991292989,0,7,16,12,13,0,4,1.833,80.88,18.5,7.8,7.6,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Donnerstag","Kuchen","Mrz","13",0,13.8827907883345
2017-03-31,5,180.482561633309,0,0,19.75,7,8.9,0.3,4,8.017,64.71,21.9,9.4,5.1,54481,24786,2.19805535382877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Freitag","Kuchen","Mrz","13",0,19.4637333719155
2017-04-01,5,264.587214218339,0,2,15.75,7,7.7,0.9,4,7.683,79.5,17.3,9.7,7.2,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Samstag","Kuchen","Apr","13",1,14.3199029414724
2017-04-02,5,219.222337561653,0,2,13.375,13,10.1,0,4,6.783,83.92,16,7.9,6.1,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Sonntag","Kuchen","Apr","13",1,10.2072120227888
2017-04-03,5,235.099445841678,0,2,10.375,8,8.4,0,0,11.417,74.38,11.6,2.8,-1,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Nischt","Montag","Kuchen","Apr","14",0,7.14528302613762
2017-04-04,5,219.879218705795,0,2,12.625,8,6.3,0,4,10.783,75.96,14.8,2.1,-2.2,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bewölkung","Dienstag","Kuchen","Apr","14",0,10.0709726419455
2017-04-05,5,227.038400118995,0,5,9.875,18,16.1,0,4,3.9,76.38,11.8,2.3,-0.1,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Mittwoch","Kuchen","Apr","14",0,4.72702654673161
2017-04-06,5,232.449965037292,0,6,10,17,14.9,0,4,7.25,76.75,11.9,2.3,0.5,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bewölkung","Donnerstag","Kuchen","Apr","14",0,5.0327195290734
2017-04-07,5,208.319733804666,0,6,11.125,18,14.7,0,4,4.3,86.29,13,6.8,5.6,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Freitag","Kuchen","Apr","14",0,6.46996400520434
2017-04-08,5,265.698214966476,0,7,10.875,12,9.8,0,0,0.033,79.83,11.7,6,1.8,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Nischt","Samstag","Kuchen","Apr","14",1,6.98554778819924
2017-04-09,5,315.664491628115,0,0,16,9,8.4,0,0,13.017,69.58,18.4,1.6,-1.1,53703,25932,2.07091624248033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Dunst, Rauch, Staub oder Sand","Sonntag","Kuchen","Apr","14",1,14.2958153741077
2017-04-10,5,280.038959302124,0,7,9.5,19,15.9,0,4,1.1,70.75,12.6,5,3.5,53703,25932,2.07091624248033,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Montag","Kuchen","Apr","15",0,4.07538407046066
2017-04-11,5,246.583597789097,0,5,8.75,18,13.6,4.8,4,4.1,74.75,10.5,3.7,2.2,53703,25932,2.07091624248033,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Dienstag","Kuchen","Apr","15",0,3.15838283410615
2017-04-12,5,256.331781657731,0,7,8.75,13,12.6,7.8,4,0,92.25,9,6,4.7,53703,25932,2.07091624248033,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,"Regen","Mittwoch","Kuchen","Apr","15",0,3.93969322647525
2017-04-13,5,318.637385965497,0,7,9,18,16.5,1,4,4.6,81.17,11.1,5.5,4.1,53703,25932,2.07091624248033,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"Regen","Donnerstag","Kuchen","Apr","15",0,3.50697032580069
2017-04-15,5,397.745140653693,0,6,8.125,23,19.2,3.5,4,4.2,82.38,10,4.2,2.5,53703,25932,2.07091624248033,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,"Regen","Samstag","Kuchen","Apr","15",1,1.65162166712833
2017-04-16,5,313.891825934988,0,7,6.875,7,9.9,1.4,4,2.783,83.5,8.1,3,0.9,53703,25932,2.07091624248033,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,"Regen","Sonntag","Kuchen","Apr","15",1,2.90702917392669
2017-04-17,5,240.216709575721,0,6,6.25,10,9.3,7.3,4,6.633,83.83,8.3,0.9,-0.8,53703,25932,2.07091624248033,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"Regen","Montag","Kuchen","Apr","16",0,1.2281987698002
2017-04-18,5,240.477901761706,0,4,5.625,15,12.5,0.6,4,9.267,65.75,6.6,0.6,-2.4,53703,25932,2.07091624248033,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"Nischt","Dienstag","Kuchen","Apr","16",0,-0.686781243497471
2017-04-19,5,196.166067711426,0,0,6.375,10,9.9,0,0,11.95,63.83,7.6,-2,-3.1,53703,25932,2.07091624248033,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"Bewölkung","Mittwoch","Kuchen","Apr","16",0,1.39382123676828
2017-04-20,5,277.746872210764,0,7,8.25,12,10.8,0,4,5.117,67.67,9.1,-1.8,-4.4,53703,25932,2.07091624248033,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,"Nischt","Donnerstag","Kuchen","Apr","16",0,3.45281356861775
2017-04-21,5,276.640745350247,0,7,11.875,19,16.9,0.6,4,0.1,83.42,13.7,4.4,2.7,53703,25932,2.07091624248033,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,"Regen","Freitag","Kuchen","Apr","16",0,7.40291274413943
2017-04-22,5,280.107585712671,0,5,7.5,21,17.7,0.3,4,8.183,75,9.9,3.4,1.8,53703,25932,2.07091624248033,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,"Regen","Samstag","Kuchen","Apr","16",1,1.00677840332428
2017-04-23,5,254.801005051949,0,4,7.875,20,14.5,0,4,8.033,72.17,9.9,3.2,1.1,53703,25932,2.07091624248033,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Sonntag","Kuchen","Apr","16",1,1.66502560858019
2017-04-24,5,173.138734794459,0,7,8.875,17,17.8,1.4,4,0.583,74.75,10.4,2,0,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Montag","Kuchen","Apr","17",0,3.47199104560781
2017-04-25,5,195.820793331953,0,5,5.5,15,12.1,1.6,4,5.767,76.79,8.4,-1,-4.4,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Dienstag","Kuchen","Apr","17",0,-0.858297553040973
2017-04-26,5,217.400706247577,0,6,7.625,7,7.2,0.2,4,7.667,76.92,9.7,-0.2,-3.5,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Mittwoch","Kuchen","Apr","17",0,3.87149737963478
2017-04-27,5,193.571932122309,0,6,8.625,13,10.9,0.6,4,7.45,71.5,10.2,-1.3,-2.8,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Donnerstag","Kuchen","Apr","17",0,3.77030082657489
2017-04-28,5,239.965767752371,0,7,8.625,10,9.1,0.7,4,0.867,81.04,10.6,3,-0.2,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Freitag","Kuchen","Apr","17",0,4.37502564219368
2017-04-29,5,265.652130449406,0,4,7.125,9,11.1,1.9,4,7.683,82.79,9,1,-1.6,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Samstag","Kuchen","Apr","17",1,2.64098701915833
2017-04-30,5,376.406197015406,0,1,11.875,12,12.1,0,0,13.65,70.21,13.2,2.7,-1.5,53703,25932,2.07091624248033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Bewölkung","Sonntag","Kuchen","Apr","17",1,8.33135130042077
2017-05-02,5,224.460397977675,0,2,10.875,21,17.1,2.6,4,9.65,73.67,12.4,6.8,5.3,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Dienstag","Kuchen","Mai","18",0,5.77784255105708
2017-05-03,5,219.050576291744,0,3,11.25,20,15.9,0,0,8.65,71.42,12.5,7.5,6.6,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Mittwoch","Kuchen","Mai","18",0,6.41530051324664
2017-05-04,5,211.614338282333,0,7,10.625,19,16,1.2,4,1.867,62.79,11.7,7.1,6,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Donnerstag","Kuchen","Mai","18",0,5.65158186325587
2017-05-05,5,257.727004746732,0,7,8.25,15,14.1,0.8,4,0,82.92,9,7,5.6,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Freitag","Kuchen","Mai","18",0,2.91506125691599
2017-05-06,5,293.926963855473,0,7,11,7,5.3,0,0,1.517,87.46,11.7,4.2,1.6,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Samstag","Kuchen","Mai","18",1,8.21160430532117
2017-05-07,5,240.382069263125,0,0,17.125,9,8.7,0,4,12.517,74.63,18.4,2.2,0,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Sonntag","Kuchen","Mai","18",1,15.7731879824816
2017-05-08,5,332.676745659594,0,1,9.75,19,15.7,0,0,10.15,67.13,11.1,0.4,-1.8,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Montag","Kuchen","Mai","19",0,4.42565024663738
2017-05-09,5,289.719168140822,0,4,10,12,11.2,0.4,4,8.4,66.54,11.9,-0.9,-2.8,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Dienstag","Kuchen","Mai","19",0,5.80796971500542
2017-05-10,5,313.401810139784,0,7,9.25,11,11.8,0.5,4,1.417,83.17,10.9,4.9,1.8,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Mittwoch","Kuchen","Mai","19",0,4.99314346089957
2017-05-11,5,267.482152244043,0,0,13.375,14,10.7,0,0,13.75,76.29,14.6,4.3,1.7,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Donnerstag","Kuchen","Mai","19",0,10.0733177069327
2017-05-12,5,327.994030360722,0,7,12.75,13,9.8,1.6,4,3.6,81.29,15,7.9,6.4,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Freitag","Kuchen","Mai","19",0,9.36025002328693
2017-05-13,5,337.812900050452,0,6,17.875,6,7,2.8,4,2.2,86.71,20.2,9,8.5,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Samstag","Kuchen","Mai","19",1,17.2274059536235
2017-05-14,5,298.516009685069,0,2,18.75,12,10.6,3.9,4,10.317,74.13,20.7,8.6,6.9,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Sonntag","Kuchen","Mai","19",1,17.5837504469437
2017-05-15,5,248.364264375988,0,3,17.375,9,7.8,2,4,8.667,71.83,19,11.4,10.4,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Montag","Kuchen","Mai","20",0,16.1014930065647
2017-05-16,5,286.537288730474,0,7,14.125,8,8.2,8.2,4,0.017,88.58,16,11.7,10.8,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Dienstag","Kuchen","Mai","20",0,12.0214323858174
2017-05-17,5,180.530192458298,0,6,23.125,7,6.5,0,0,6.917,70.5,25.1,14.8,13.7,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Mittwoch","Kuchen","Mai","20",0,23.8038402976019
2017-05-18,5,220.51358813854,0,4,23.125,12,9.8,0.9,4,10.017,71.79,26.3,13,12.5,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Donnerstag","Kuchen","Mai","20",0,23.4716408129129
2017-05-19,5,253.202977700598,0,6,17.375,7,12.1,10,4,3.3,90.92,19.7,11.1,11,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Freitag","Kuchen","Mai","20",0,16.4095840538399
2017-05-20,5,330.116910689343,0,4,16,12,10.6,0,0,8.117,77.83,17.7,7.8,4.8,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Samstag","Kuchen","Mai","20",1,13.8827907883345
2017-05-21,5,317.49470665019,0,1,18.625,12,9.5,0,0,14.567,69.29,20.5,6.4,3.2,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Sonntag","Kuchen","Mai","20",1,17.415525007916
2017-05-22,5,230.090365674046,0,0,17.75,9,6.4,0,0,14.6,71.25,18.8,6.5,3.6,63650,32034,1.98695136417556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Nischt","Montag","Kuchen","Mai","21",0,16.5939505426893
2017-05-23,5,244.051421992994,0,4,22.125,15,12.2,0.5,4,9.65,64.67,24.8,11.4,8.5,63650,32034,1.98695136417556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Gewitter","Dienstag","Kuchen","Mai","21",0,21.9533716162443
2017-05-24,5,249.8950638071,0,3,17.125,18,13.8,0,4,11.283,69.79,18.2,10.3,8.4,63650,32034,1.98695136417556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Mittwoch","Kuchen","Mai","21",0,14.8360638058735
2017-05-25,5,317.404836481468,0,2,18.875,12,10.9,0,0,13.65,76.75,21.5,9.6,8.5,63650,32034,1.98695136417556,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Nischt","Donnerstag","Kuchen","Mai","21",0,17.7519758859714
2017-05-26,5,225.010073250424,0,0,20.75,6,6.9,0,0,12.483,74.67,22.5,11.5,9.3,63650,32034,1.98695136417556,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,"Bewölkung","Freitag","Kuchen","Mai","21",0,20.8779941355219
2017-05-27,5,298.641514720536,0,0,24.75,7,7,0,0,16.117,66.38,26,10.8,7.4,63650,32034,1.98695136417556,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,"Nischt","Samstag","Kuchen","Mai","21",1,25.8935214099694
2017-05-28,5,280.801005123022,0,1,22.375,14,12.9,0.1,4,12.233,66.13,25.2,14.7,13.9,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Sonntag","Kuchen","Mai","21",1,22.3483271559326
2017-05-29,5,218.340098437627,0,5,18.75,7,8.5,6.3,4,4.633,84.5,22.1,13.9,14,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Montag","Kuchen","Mai","22",0,18.1777757643047
2017-05-30,5,256.922058941524,0,6,20.5,14,12.8,0,4,3.4,85.92,22.9,14.1,13.3,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Dienstag","Kuchen","Mai","22",0,19.7910335207243
2017-05-31,5,250.903481555561,0,5,15.5,18,15,0,0,10.3,71.5,17.3,8.9,7.3,63650,32034,1.98695136417556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Mittwoch","Kuchen","Mai","22",0,12.5702451098589
2017-06-01,5,257.53068125839,0,0,17.375,12,10.8,0,0,15.5,68.46,19.5,6.7,3,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunst, Rauch, Staub oder Sand","Donnerstag","Kuchen","Jun","22",0,15.7332706176391
2017-06-02,5,219.892781359991,0,0,20.25,9,6.1,0,0,15.483,66.88,21.6,5,2.1,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Nischt","Freitag","Kuchen","Jun","22",0,19.8770007835201
2017-06-03,5,341.219951593786,0,7,17.5,5,6.8,1.8,4,0.833,74.63,19.5,14.6,11.7,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Regen","Samstag","Kuchen","Jun","22",1,16.959536754882
2017-06-04,5,282.766379717761,0,5,17.125,14,12.7,1.8,4,6.8,82.25,19.4,10.9,9.3,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Regen","Sonntag","Kuchen","Jun","22",1,15.1879049773494
2017-06-05,5,305.044021088221,0,1,20.125,9,9.5,0,0,15.183,61.79,21.7,10.5,8.7,75087,37210,2.01792528890083,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bewölkung","Montag","Kuchen","Jun","23",0,19.7128482714786
2017-06-06,5,230.088051311499,0,4,21.625,10,13,2.6,4,10.483,70.71,24,13,10.1,75087,37210,2.01792528890083,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,"Regen","Dienstag","Kuchen","Jun","23",0,21.5997622068738
2017-06-07,5,199.147542181916,0,7,12.25,14,15.8,11.7,4,1.867,82.83,15,11.2,10.3,75087,37210,2.01792528890083,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,"Regen","Mittwoch","Kuchen","Jun","23",0,8.53894152580775
2017-06-08,5,248.667270223624,0,7,14.875,8,11.9,4.9,4,1.533,87.71,16,11.2,10.1,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Donnerstag","Kuchen","Jun","23",0,12.9966622577534
2017-06-09,5,252.167271175662,0,6,20.25,14,13.1,2.2,4,4.617,82.21,23.2,12.1,10.9,75087,37210,2.01792528890083,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gewitter","Freitag","Kuchen","Jun","23",0,19.4500610360299
2017-06-10,5,295.925237566685,0,5,19.25,10,10,0,0,5.75,75.71,21.7,10.5,8.2,75087,37210,2.01792528890083,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Samstag","Kuchen","Jun","23",1,18.4529353344803
2017-06-11,5,218.900286398773,0,2,25,11,12.3,2.1,4,10.533,65.75,26.7,15.6,14.3,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Sonntag","Kuchen","Jun","23",1,26.0318321094807
2017-06-12,5,224.860256662599,0,7,16.25,16,15.7,0.3,4,2.867,79.75,17.9,14,13.4,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regen","Montag","Kuchen","Jun","24",0,13.795291156607
2017-06-13,5,251.89343554553,0,6,16.125,16,13.4,0,4,5.717,77.96,18.1,10.9,9.8,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Dienstag","Kuchen","Jun","24",0,13.6228009357163
2017-06-14,5,241.878666670142,0,7,19.125,9,8.9,0,0,8.667,77.29,20.5,10.6,9.3,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Mittwoch","Kuchen","Jun","24",0,18.3996281751463
2017-06-15,5,239.393849321219,0,3,22.75,6,8.1,0,4,9.517,73,24.3,9.5,6.7,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Donnerstag","Kuchen","Jun","24",0,23.4175337403208
2017-06-16,5,357.991437584472,0,5,17.375,20,15.3,0.2,4,8.533,75.08,18.9,12.5,11.4,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Freitag","Kuchen","Jun","24",0,15.0361697846783
2017-06-17,5,352.506179682214,1,0,20.125,15,12.5,0,0,13.633,72.54,21.6,11.7,10.5,75087,37210,2.01792528890083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Samstag","Kuchen","Jun","24",1,19.2091106635484
2017-06-18,5,216.356703017971,1,2,24.25,9,8.4,0,0,11.333,77.58,26.2,14.2,12.4,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Sonntag","Kuchen","Jun","24",1,25.1298811688495
2017-06-19,5,266.040845002576,1,1,25.375,7,5.8,0,0,12.417,74.21,26.7,13.5,11.2,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Montag","Kuchen","Jun","25",0,26.6972449147261
2017-06-20,5,239.596188002166,1,0,20.75,12,10.7,0,0,12.617,70.13,22,10.2,8.7,75087,37210,2.01792528890083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bewölkung","Dienstag","Kuchen","Jun","25",0,20.2753574713868
2017-06-21,5,232.925986116455,1,3,18.75,10,9.1,0,4,10.85,68.46,21.3,8.3,4.8,75087,37210,2.01792528890083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Mittwoch","Kuchen","Jun","25",0,17.790445466608
2017-06-21,5,232.925986116455,1,3,18.75,10,9.1,0,4,10.85,68.46,21.3,8.3,4.8,75087,37210,2.01792528890083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nischt","Mittwoch","Kuchen","Jun","25",0,17.790445466608
2017-06-22,5,231.444516999084,1,3,20.25,10,12.2,12.7,4,4.8,80.92,25.1,10.4,8.2,75087,37210,2.01792528890083,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Gewitter","Donnerstag","Kuchen","Jun","25",0,19.7779150702249
2017-06-22,5,231.444516999084,1,3,20.25,10,12.2,12.7,4,4.8,80.92,25.1,10.4,8.2,75087,37210,2.01792528890083,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Gewitter","Donnerstag","Kuchen","Jun","25",0,19.7779150702249
2017-06-23,5,335.567446461642,1,7,17.25,14,15.3,1.6,4,0.367,87.08,19.4,15.4,14.6,75087,37210,2.01792528890083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Regen","Freitag","Kuchen","Jun","25",0,15.3583912196966
2017-06-24,5,448.004437068748,1,6,17.875,19,15.3,2.3,4,3.15,84.92,19.4,13.9,12.8,75087,37210,2.01792528890083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Regen","Samstag","Kuchen","Jun","25",1,15.8093009723805
2017-06-25,5,305.520160355371,1,7,17.25,16,15.2,0,4,1.75,76.96,18.6,12.4,11,75087,37210,2.01792528890083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Sonntag","Kuchen","Jun","25",1,15.1752129237322
2017-06-26,5,270.978865267527,0,3,17.375,16,13.4,0,4,10.167,70.08,18.9,10.4,7.4,75087,37210,2.01792528890083,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,"Ereignisse der letzten Stunde, aber nicht zur Beobachtungszeit","Montag","Kuchen","Jun","26",0,15.3477031446229
2017-06-27,5,233.934559868307,0,3,16.375,9,6.8,1.4,4,11.233,71.25,17.9,9.1,6.6,75087,37210,2.01792528890083,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,"Nischt","Dienstag","Kuchen","Jun","26",0,14.7882729102324
